LCSC,Type,MPN,Manufacturer,Category,Subcategory,Package,Description,Stock,Unit_Price,Process,Min_Qty
C18199108,Preferred,S8KC,hongjiacheng,,,SMC,,11810,$0.0490,SMT,2
C18199109,Preferred,S8MC,hongjiacheng,,,SMC,,13806,$0.0579,SMT,2
C18199110,Preferred,S10JC,hongjiacheng,,,SMC,,6556,$0.0513,SMT,2
C18199088,Preferred,1N4007W,hongjiacheng,,,SOD-123FL,,281158,$0.0078,SMT,15
C18199132,Preferred,US2M,hongjiacheng,,,SMA(DO-214AC),,98347,$0.0172,SMT,15
C18199133,Preferred,US2D,hongjiacheng,,,SMA(DO-214AC),,7881,$0.0163,SMT,15
C18199138,Preferred,ES1G,hongjiacheng,,,SMA(DO-214AC),,21678,$0.0116,SMT,15
C18199139,Preferred,ES2A,hongjiacheng,,,SMA(DO-214AC),,11147,$0.0173,SMT,15
C18199140,Preferred,ES2G,hongjiacheng,,,SMA(DO-214AC),,4270,$0.0166,SMT,15
C18199157,Preferred,ES1B,hongjiacheng,,,SMA(DO-214AC),,99086,$0.0111,SMT,15
C18199158,Preferred,ES1D,hongjiacheng,,,SMA(DO-214AC),,144244,$0.0117,SMT,15
C18199159,Preferred,ES1J,hongjiacheng,,,SMA(DO-214AC),,5,$0.0099,SMT,15
C18199161,Preferred,ES2D,hongjiacheng,,,SMA(DO-214AC),,28172,$0.0178,SMT,15
C18199160,Preferred,ES1M,hongjiacheng,,,SMA(DO-214AC),,38876,$0.0124,SMT,5
C18199136,Preferred,US8MC,hongjiacheng,,,SMC,,12369,$0.0800,SMT,2
C18199123,Preferred,US1MW,hongjiacheng,,,SOD-123FL,,194161,$0.0096,SMT,15
C18199137,Preferred,ES1JW,hongjiacheng,,,SOD-123FL,,201897,$0.0091,SMT,15
C18199156,Preferred,ES2JW,hongjiacheng,,,SOD-123FL,,59269,$0.0156,SMT,15
C18199122,Preferred,US1DW,hongjiacheng,,,SOD-123FL,,3671,$0.0099,SMT,15
C18199118,Preferred,RS1J,hongjiacheng,,,SMA(DO-214AC),,19709,$0.0105,SMT,15
C18199126,Preferred,US1B,hongjiacheng,,,SMA(DO-214AC),,52693,$0.0112,SMT,15
C18199154,Preferred,ES5JBF,hongjiacheng,,,SMBF,,113582,$0.0419,SMT,15
C18199164,Preferred,ES3DC,hongjiacheng,,,SMC,,7662,$0.0498,SMT,2
C18199183,Preferred,SS310B,hongjiacheng,,,SMB,,2032,$0.0401,SMT,5
C18199206,Preferred,SS320B,hongjiacheng,,,SMB,,16696,$0.0627,SMT,5
C7502707,Preferred,B0520W,hongjiacheng,,,SOD-123,,58587,$0.0173,SMT,15
C7502708,Preferred,B0530W,hongjiacheng,,,SOD-123,,18853,$0.0164,SMT,15
C7502710,Preferred,B16W,hongjiacheng,,,SOD-123,,42077,$0.0138,SMT,15
C7502713,Preferred,DSK210,hongjiacheng,,,SOD-123FL,,500663,$0.0264,SMT,15
C7420326,Preferred,B0540WS,hongjiacheng,,,SOD-323,,356647,$0.0159,SMT,20
C7502695,Preferred,BAT60B,hongjiacheng,,,SOD-323,,2267418,$0.0210,SMT,20
C7502701,Preferred,RB520S-30,hongjiacheng,,,SOD-523,,20524,$0.0159,SMT,20
C7502702,Preferred,RB521S-30,hongjiacheng,,,SOD-523,,260939,$0.0172,SMT,20
C7502714,Preferred,B5819WT,hongjiacheng,,,SOD-523,,403323,$0.0142,SMT,20
C7502687,Preferred,BAS70-04,hongjiacheng,,,SOT-23,,121503,$0.0164,SMT,10
C7502688,Preferred,BAS40-04,hongjiacheng,,,SOT-23,,57650,$0.0163,SMT,10
C28646294,Preferred,SS33,hongjiacheng,,,SMA,,17,$0.0287,SMT,5
C28646298,Preferred,SS28,hongjiacheng,,,SMA,,48595,$0.0243,SMT,15
C28646303,Preferred,SS18,hongjiacheng,,,SMA,,49761,$0.0175,SMT,15
C28646295,Preferred,SS215,hongjiacheng,,,SMA,,12777,$0.0206,SMT,5
C28646286,Preferred,SSL36,hongjiacheng,,,SMA,,9226,$0.0713,SMT,5
C18199168,Preferred,SS58,hongjiacheng,,,SMA(DO-214AC),,80486,$0.0520,SMT,5
C18199169,Preferred,SS56,hongjiacheng,,,SMA(DO-214AC),,28999,$0.0421,SMT,5
C18199170,Preferred,SS520,hongjiacheng,,,SMA(DO-214AC),,69485,$0.0804,SMT,5
C18199172,Preferred,SS320,hongjiacheng,,,SMA(DO-214AC),,31283,$0.0530,SMT,5
C18199174,Preferred,SS315,hongjiacheng,,,SMA(DO-214AC),,23307,$0.0519,SMT,5
C18199175,Preferred,SS210,hongjiacheng,,,SMA(DO-214AC),,85513,$0.0301,SMT,15
C18199176,Preferred,SS16,hongjiacheng,,,SMA(DO-214AC),,58650,$0.0164,SMT,15
C18199177,Preferred,SS12,hongjiacheng,,,SMA(DO-214AC),,69056,$0.0182,SMT,15
C18199178,Preferred,SS110,hongjiacheng,,,SMA(DO-214AC),,60366,$0.0187,SMT,15
C18199196,Preferred,SS38,hongjiacheng,,,SMA(DO-214AC),,99797,$0.0404,SMT,5
C18199197,Preferred,SS120,hongjiacheng,,,SMA(DO-214AC),,7368,$0.0274,SMT,15
C18199198,Preferred,SS115,hongjiacheng,,,SMA(DO-214AC),,25365,$0.0262,SMT,15
C28646283,Preferred,SSL54F,hongjiacheng,,,SMAF,,2373,$0.0945,SMT,5
C28646282,Preferred,SSL34F,hongjiacheng,,,SMAF,,9822,$0.0468,SMT,5
C28646284,Preferred,SSL345F,hongjiacheng,,,SMAF,,2385,$0.0624,SMT,5
C28646300,Preferred,SK1045B,hongjiacheng,,,SMB,,22295,$0.1273,SMT,5
C28646301,Preferred,SK106B,hongjiacheng,,,SMB,,19071,$0.1320,SMT,5
C28646277,Preferred,SSL34B,hongjiacheng,,,SMB,,10772,$0.0714,SMT,5
C28646299,Preferred,SK810B,hongjiacheng,,,SMB,,12262,$0.1077,SMT,5
C28646302,Preferred,SS220B,hongjiacheng,,,SMB,,12346,$0.0353,SMT,5
C28646278,Preferred,SSL54B,hongjiacheng,,,SMB,,22876,$0.1227,SMT,5
C28646279,Preferred,SSL56B,hongjiacheng,,,SMB,,18772,$0.1218,SMT,5
C28646280,Preferred,SSL24B,hongjiacheng,,,SMB,,3230,$0.0670,SMT,5
C28646297,Preferred,SS320C,hongjiacheng,,,SMC,,9723,$0.0456,SMT,2
C28646296,Preferred,SS515C,hongjiacheng,,,SMC,,10113,$0.1000,SMT,2
C22466358,Preferred,BAT43W,hongjiacheng,,,SOD-123,,11496,$0.0160,SMT,15
C22466362,Preferred,BAT42W,hongjiacheng,,,SOD-123,,86765,$0.0157,SMT,15
C22466365,Preferred,B5818W,hongjiacheng,,,SOD-123,,68682,$0.0167,SMT,15
C22466377,Preferred,B1040W,hongjiacheng,,,SOD-123,,26990,$0.0261,SMT,15
C22466347,Preferred,DSL34,hongjiacheng,,,SOD-123FL,,6744,$0.0530,SMT,5
C22466348,Preferred,DSL16,hongjiacheng,,,SOD-123FL,,7955,$0.0369,SMT,15
C22466349,Preferred,DSL14,hongjiacheng,,,SOD-123FL,,6667,$0.0364,SMT,15
C22466351,Preferred,DSK16,hongjiacheng,,,SOD-123FL,,129969,$0.0139,SMT,15
C22466352,Preferred,DSK24,hongjiacheng,,,SOD-123FL,,3339903,$0.0209,SMT,15
C22466353,Preferred,DSK36,hongjiacheng,,,SOD-123FL,,465075,$0.0293,SMT,15
C22466354,Preferred,DSK110,hongjiacheng,,,SOD-123FL,,528344,$0.0172,SMT,15
C22466355,Preferred,DSK120,hongjiacheng,,,SOD-123FL,,312822,$0.0215,SMT,15
C22466356,Preferred,DSK12,hongjiacheng,,,SOD-123FL,,48424,$0.0144,SMT,15
C28646289,Preferred,DSK310,hongjiacheng,,,SOD-123FL,,83786,$0.0324,SMT,15
C28646291,Preferred,DSK38,hongjiacheng,,,SOD-123FL,,30338,$0.0276,SMT,15
C28646287,Preferred,DSK115,hongjiacheng,,,SOD-123FL,,8208,$0.0204,SMT,15
C28646292,Preferred,DSK320,hongjiacheng,,,SOD-123FL,,11303,$0.0470,SMT,5
C22466346,Preferred,SD107WS,hongjiacheng,,,SOD-323,,4091,$0.0139,SMT,20
C22466375,Preferred,B1040WS,hongjiacheng,,,SOD-323,,28170,$0.0210,SMT,20
C28646260,Preferred,BAS40WS,hongjiacheng,,,SOD-323,,63238,$0.0116,SMT,20
C22466357,Preferred,SD103AWT,hongjiacheng,,,SOD-523,,5793,$0.0135,SMT,20
C22466367,Preferred,BAT46X,hongjiacheng,,,SOD-523,,631341,$0.0225,SMT,20
C22466369,Preferred,1SS389,hongjiacheng,,,SOD-523,,140550,$0.0132,SMT,20
C22466370,Preferred,BAS40X,hongjiacheng,,,SOD-523,,221480,$0.0114,SMT,20
C22466372,Preferred,RB520S-40,hongjiacheng,,,SOD-523,,6356,$0.0159,SMT,20
C22466350,Preferred,BAT54C,hongjiacheng,,,SOT-23,,446,$0.0127,SMT,10
C22466364,Preferred,BAS70-06,hongjiacheng,,,SOT-23,,131335,$0.0170,SMT,10
C22466368,Preferred,BAT54,hongjiacheng,,,SOT-23,,42833,$0.0113,SMT,10
C7502686,Preferred,BAS70,hongjiacheng,,,SOT-23,,389162,$0.0118,SMT,10
C22466366,Preferred,BAS70W-05,hongjiacheng,,,SOT-323,,14508,$0.0212,SMT,10
C22466373,Preferred,BAT54SW,hongjiacheng,,,SOT-323,,219593,$0.0172,SMT,10
C22466374,Preferred,BAT54AW,hongjiacheng,,,SOT-323,,11515,$0.0181,SMT,10
C22466376,Preferred,BAT54TW,hongjiacheng,,,SOT-363,,79128,$0.0311,SMT,10
C7502726,Preferred,BAS21S,hongjiacheng,,,SOT-23,,241484,$0.0129,SMT,10
C7420334,Preferred,BAV21WS,hongjiacheng,,,SOD-323,,132030,$0.0103,SMT,20
C19077493,Preferred,SMBJ5338B,hongjiacheng,,,DO-214AA(SMB),,122550,$0.1502,SMT,5
C19077494,Preferred,SMBJ5339B,hongjiacheng,,,DO-214AA(SMB),,55207,$0.1490,SMT,5
C19077495,Preferred,SMBJ5349B,hongjiacheng,,,DO-214AA(SMB),,22169,$0.1221,SMT,5
C19077474,Preferred,1SMA4728A,hongjiacheng,,,DO-214AC(SMA),,64565,$0.0431,SMT,5
C19077475,Preferred,1SMA4729A,hongjiacheng,,,DO-214AC(SMA),,46137,$0.0433,SMT,5
C19077476,Preferred,1SMA4733A,hongjiacheng,,,DO-214AC(SMA),,65380,$0.0410,SMT,5
C19077477,Preferred,1SMA4734A,hongjiacheng,,,DO-214AC(SMA),,46007,$0.0416,SMT,5
C19077479,Preferred,1SMA4740A,hongjiacheng,,,DO-214AC(SMA),,48465,$0.0412,SMT,5
C19077480,Preferred,1SMA4742A,hongjiacheng,,,DO-214AC(SMA),,22442,$0.0292,SMT,5
C19077481,Preferred,1SMA4743A,hongjiacheng,,,DO-214AC(SMA),,160597,$0.0430,SMT,5
C19077482,Preferred,1SMA4744A,hongjiacheng,,,DO-214AC(SMA),,90801,$0.0400,SMT,5
C19077484,Preferred,1SMA4747A,hongjiacheng,,,DO-214AC(SMA),,19192,$0.0284,SMT,5
C19077485,Preferred,1SMA4749A,hongjiacheng,,,DO-214AC(SMA),,26991,$0.0406,SMT,5
C19077491,Preferred,1SMA5929A,hongjiacheng,,,DO-214AC(SMA),,20346,$0.0542,SMT,5
C19077488,Preferred,1SMA5919A,hongjiacheng,,,DO-214AC(SMA),,120033,$0.0893,SMT,5
C19077483,Preferred,1SMA4746A,hongjiacheng,,,DO-214AC(SMA),,21843,$0.0299,SMT,5
C19077483,Preferred,1SMA4746A,hongjiacheng,,,DO-214AC(SMA),,21843,$0.0299,SMT,5
C19077486,Preferred,1SMA5913A,hongjiacheng,,,DO-214AC(SMA),,11720,$0.0708,SMT,5
C19077492,Preferred,1SMA5930A,hongjiacheng,,,DO-214AC(SMA),,5593,$0.0536,SMT,5
C19077392,Preferred,BZT52B3V3,hongjiacheng,,,SOD-123,,393209,$0.0167,SMT,15
C19077393,Preferred,BZT52B5V1,hongjiacheng,,,SOD-123,,72868,$0.0170,SMT,15
C19077394,Preferred,BZT52C2V7,hongjiacheng,,,SOD-123,,131253,$0.0148,SMT,15
C19077395,Preferred,BZT52C3V0,hongjiacheng,,,SOD-123,,316682,$0.0133,SMT,15
C19077396,Preferred,BZT52C3V3,hongjiacheng,,,SOD-123,,341428,$0.0151,SMT,15
C19077397,Preferred,BZT52C3V6,hongjiacheng,,,SOD-123,,175255,$0.0137,SMT,15
C19077398,Preferred,BZT52C3V9,hongjiacheng,,,SOD-123,,134330,$0.0139,SMT,15
C19077399,Preferred,BZT52C4V3,hongjiacheng,,,SOD-123,,34749,$0.0135,SMT,15
C19077400,Preferred,BZT52C4V7,hongjiacheng,,,SOD-123,,560425,$0.0137,SMT,15
C19077401,Preferred,BZT52C5V1,hongjiacheng,,,SOD-123,,745543,$0.0142,SMT,15
C19077402,Preferred,BZT52C5V6,hongjiacheng,,,SOD-123,,223361,$0.0136,SMT,15
C19077403,Preferred,BZT52C6V2,hongjiacheng,,,SOD-123,,220052,$0.0154,SMT,15
C19077404,Preferred,BZT52C6V8,hongjiacheng,,,SOD-123,,1657,$0.0137,SMT,15
C19077405,Preferred,BZT52C7V5,hongjiacheng,,,SOD-123,,52179,$0.0139,SMT,15
C19077406,Preferred,BZT52C8V2,hongjiacheng,,,SOD-123,,188479,$0.0148,SMT,15
C19077407,Preferred,BZT52C9V1,hongjiacheng,,,SOD-123,,68438,$0.0138,SMT,15
C19077408,Preferred,BZT52C10,hongjiacheng,,,SOD-123,,81353,$0.0144,SMT,15
C19077409,Preferred,BZT52C11,hongjiacheng,,,SOD-123,,36277,$0.0137,SMT,15
C19077410,Preferred,BZT52C12,hongjiacheng,,,SOD-123,,39337,$0.0151,SMT,15
C19077411,Preferred,BZT52C13,hongjiacheng,,,SOD-123,,50782,$0.0144,SMT,15
C19077412,Preferred,BZT52C15,hongjiacheng,,,SOD-123,,584863,$0.0148,SMT,15
C19077413,Preferred,BZT52C16,hongjiacheng,,,SOD-123,,144228,$0.0140,SMT,15
C19077414,Preferred,BZT52C18,hongjiacheng,,,SOD-123,,247114,$0.0133,SMT,15
C19077415,Preferred,BZT52C20,hongjiacheng,,,SOD-123,,104635,$0.0142,SMT,15
C19077416,Preferred,BZT52C24,hongjiacheng,,,SOD-123,,40426,$0.0139,SMT,15
C19077417,Preferred,BZT52C27,hongjiacheng,,,SOD-123,,24562,$0.0143,SMT,15
C19077419,Preferred,BZT52C33,hongjiacheng,,,SOD-123,,1637,$0.0137,SMT,15
C19077420,Preferred,BZT52C36,hongjiacheng,,,SOD-123,,128113,$0.0147,SMT,15
C19077421,Preferred,MMSZ5226B,hongjiacheng,,,SOD-123,,1445,$0.0188,SMT,15
C19077422,Preferred,MMSZ5231B,hongjiacheng,,,SOD-123,,109013,$0.0188,SMT,15
C19077423,Preferred,MMSZ5232B,hongjiacheng,,,SOD-123,,97681,$0.0176,SMT,15
C19077424,Preferred,MMSZ5235B,hongjiacheng,,,SOD-123,,119254,$0.0187,SMT,15
C19077426,Preferred,MMSZ5242B,hongjiacheng,,,SOD-123,,132772,$0.0182,SMT,15
C19077427,Preferred,MMSZ5243B,hongjiacheng,,,SOD-123,,30207,$0.0185,SMT,15
C19077428,Preferred,MMSZ5245B,hongjiacheng,,,SOD-123,,136879,$0.0203,SMT,15
C19077429,Preferred,MMSZ5246B,hongjiacheng,,,SOD-123,,35147,$0.0182,SMT,15
C19077430,Preferred,MMSZ5248B,hongjiacheng,,,SOD-123,,107483,$0.0204,SMT,15
C19077432,Preferred,MMSZ5252B,hongjiacheng,,,SOD-123,,5690,$0.0194,SMT,15
C19077433,Preferred,MMSZ5256B,hongjiacheng,,,SOD-123,,7247,$0.0179,SMT,15
C22375295,Preferred,BZT52C22,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@15.4V 20.9V~23.1V 22V 250Ω 350mW 55Ω SOD-123 Zener Diodes ROHS,19097,$0.0137,SMT,15
C22375296,Preferred,BZT52C2V4,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100Ω 2.28V~2.52V 2.4V 350mW 50uA@1V 600Ω SOD-123 Zener Diodes ROHS,25953,$0.0143,SMT,15
C22375297,Preferred,BZT52C75,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 1kΩ 200nA@10V 300Ω 350mW 70V~79V 75V SOD-123 Zener Diodes ROHS,173,$0.0139,SMT,15
C22379456,Preferred,MM1Z3V3,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 130Ω 20uA@1V 3.1V~3.5V 3.3V 500mW SOD-123 Zener Diodes ROHS,121762,$0.0145,SMT,15
C22379457,Preferred,MM1Z3V6,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 10uA@1V 130Ω 3.4V~3.8V 3.6V 500mW SOD-123 Zener Diodes ROHS,15437,$0.0138,SMT,15
C22379458,Preferred,MM1Z4V7,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 130Ω 2uA@1V 4.4V~5V 4.7V 500mW SOD-123 Zener Diodes ROHS,38827,$0.0098,SMT,15
C22379459,Preferred,MM1Z12,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@9V 11.4V~12.7V 12V 35Ω 500mW SOD-123 Zener Diodes ROHS,40902,$0.0097,SMT,15
C22379460,Preferred,MM1Z6V8,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 30Ω 500mW 500nA@3.5V 6.4V~7.2V 6.8V SOD-123 Zener Diodes ROHS,18574,$0.0147,SMT,15
C22379461,Preferred,MM1Z16,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@12V 15.3V~17.1V 16V 40Ω 500mW SOD-123 Zener Diodes ROHS,4866,$0.0139,SMT,15
C22379462,Preferred,MM1Z15,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@11V 13.8V~15.6V 15V 40Ω 500mW SOD-123 Zener Diodes ROHS,18115,$0.0154,SMT,15
C22379463,Preferred,MM1Z3V0,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100Ω 2.8V~3.2V 3V 500mW 50uA@1V SOD-123 Zener Diodes ROHS,5806,$0.0135,SMT,15
C22379464,Preferred,MM1Z6V2,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 1uA@3V 5.8V~6.6V 500mW 50Ω 6.2V SOD-123 Zener Diodes ROHS,27488,$0.0142,SMT,15
C22379465,Preferred,MM1Z24,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@19V 22.8V~25.6V 24V 500mW 60Ω SOD-123 Zener Diodes ROHS,13641,$0.0151,SMT,15
C22379466,Preferred,MM1Z18,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@13V 16.8V~19.1V 18V 45Ω 500mW SOD-123 Zener Diodes ROHS,208486,$0.0139,SMT,15
C22379467,Preferred,MM1Z20,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@15V 18.8V~21.2V 20V 500mW 50Ω SOD-123 Zener Diodes ROHS,8226,$0.0131,SMT,15
C22379468,Preferred,MM1Z2V7,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 110Ω 120uA@1V 2.5V~2.9V 2.7V 500mW SOD-123 Zener Diodes ROHS,119289,$0.0148,SMT,15
C22379469,Preferred,MM1Z27,hongjiacheng,,,SOD-123,-55℃~+150℃ 1 Independent 100nA@21V 25.1V~28.9V 27V 500mW 70Ω SOD-123 Zener Diodes ROHS,23784,$0.0138,SMT,15
C22395523,Preferred,MM1W3V3,hongjiacheng,,,SOD-123,,2263,$0.0401,SMT,15
C22395524,Preferred,MM1W3V6,hongjiacheng,,,SOD-123,,124292,$0.0436,SMT,15
C22395525,Preferred,MM1W3V9,hongjiacheng,,,SOD-123,,88938,$0.0468,SMT,15
C22395526,Preferred,MM1W5V1,hongjiacheng,,,SOD-123,,5121,$0.0376,SMT,15
C22395527,Preferred,MM1W10,hongjiacheng,,,SOD-123,,8014,$0.0437,SMT,15
C22395528,Preferred,MM1W11,hongjiacheng,,,SOD-123,,1395,$0.0199,SMT,15
C22395531,Preferred,MM1W24,hongjiacheng,,,SOD-123,,23560,$0.0345,SMT,15
C22395532,Preferred,MM1W30,hongjiacheng,,,SOD-123,,12537,$0.0421,SMT,15
C22395533,Preferred,MM1W82,hongjiacheng,,,SOD-123,,8257,$0.0323,SMT,5
C22395535,Preferred,MM1Z2V7B,hongjiacheng,,,SOD-123,,4770,$0.0166,SMT,15
C22395536,Preferred,MM1Z5V6B,hongjiacheng,,,SOD-123,,54993,$0.0167,SMT,15
C22395537,Preferred,MM1Z7V5B,hongjiacheng,,,SOD-123,,8229,$0.0181,SMT,15
C22395538,Preferred,MM1Z5V1,hongjiacheng,,,SOD-123,,19383,$0.0154,SMT,15
C22395539,Preferred,MM1Z5V6,hongjiacheng,,,SOD-123,,19655,$0.0154,SMT,15
C22395540,Preferred,MM1Z62,hongjiacheng,,,SOD-123,,5129,$0.0151,SMT,15
C22395541,Preferred,MM1W75,hongjiacheng,,,SOD-123,,14566,$0.0324,SMT,15
C22395546,Preferred,MMSZ4685,hongjiacheng,,,SOD-123,,33215,$0.0218,SMT,15
C22395547,Preferred,MMSZ4688,hongjiacheng,,,SOD-123,,36705,$0.0200,SMT,15
C22395549,Preferred,MMSZ4691,hongjiacheng,,,SOD-123,,9906,$0.0199,SMT,15
C22395550,Preferred,MMSZ4692,hongjiacheng,,,SOD-123,,3480,$0.0333,SMT,15
C22395551,Preferred,MMSZ4699,hongjiacheng,,,SOD-123,,50457,$0.0206,SMT,15
C22395553,Preferred,MMSZ5227B,hongjiacheng,,,SOD-123,,17753,$0.0182,SMT,15
C22395554,Preferred,MMSZ5230B,hongjiacheng,,,SOD-123,,5276,$0.0199,SMT,15
C22395555,Preferred,MMSZ5234B,hongjiacheng,,,SOD-123,,5550,$0.0200,SMT,15
C22395556,Preferred,MMSZ5236B,hongjiacheng,,,SOD-123,,8789,$0.0148,SMT,15
C22395557,Preferred,MMSZ5237B,hongjiacheng,,,SOD-123,,16557,$0.0153,SMT,15
C22395558,Preferred,MMSZ5239B,hongjiacheng,,,SOD-123,,62916,$0.0207,SMT,15
C22395559,Preferred,MMSZ5241B,hongjiacheng,,,SOD-123,,11961,$0.0153,SMT,15
C22395560,Preferred,MMSZ5251B,hongjiacheng,,,SOD-123,,6483,$0.0153,SMT,15
C22395561,Preferred,MMSZ5254B,hongjiacheng,,,SOD-123,,25984,$0.0147,SMT,15
C22395568,Preferred,BZT52B10,hongjiacheng,,,SOD-123,,4065,$0.0163,SMT,15
C22395570,Preferred,BZT52B15,hongjiacheng,,,SOD-123,,1282,$0.0173,SMT,15
C22395571,Preferred,BZT52C43,hongjiacheng,,,SOD-123,,2860,$0.0137,SMT,15
C22399882,Preferred,BZT52B8V2,hongjiacheng,,,SOD-123,,46835,$0.0216,SMT,15
C22399883,Preferred,BZT52B13,hongjiacheng,,,SOD-123,,19265,$0.0153,SMT,15
C22399887,Preferred,BZT52C47,hongjiacheng,,,SOD-123,,12407,$0.0137,SMT,15
C22399894,Preferred,MMSZ5225B,hongjiacheng,,,SOD-123,,27371,$0.0153,SMT,15
C22399895,Preferred,MMSZ5228B,hongjiacheng,,,SOD-123,,30709,$0.0156,SMT,15
C22399897,Preferred,MMSZ5238B,hongjiacheng,,,SOD-123,,1433,$0.0215,SMT,15
C22399898,Preferred,MMSZ5257B,hongjiacheng,,,SOD-123,,753,$0.0146,SMT,15
C22399899,Preferred,MMSZ5258B,hongjiacheng,,,SOD-123,,5808,$0.0153,SMT,15
C22399900,Preferred,MMSZ5259B,hongjiacheng,,,SOD-123,,6332,$0.0218,SMT,15
C22435086,Preferred,MM1W5V6,hongjiacheng,,,SOD-123,,35189,$0.0338,SMT,5
C22435087,Preferred,MM1W6V8,hongjiacheng,,,SOD-123,,13106,$0.0350,SMT,5
C22435090,Preferred,MM1W100,hongjiacheng,,,SOD-123,,5,$0.0361,SMT,15
C22435092,Preferred,MM1W12,hongjiacheng,,,SOD-123,,8671,$0.0333,SMT,5
C22435093,Preferred,MM1W20,hongjiacheng,,,SOD-123,,25325,$0.0243,SMT,5
C22435094,Preferred,MM1W9V1,hongjiacheng,,,SOD-123,,58645,$0.0360,SMT,15
C22435095,Preferred,MM1W15,hongjiacheng,,,SOD-123,,2569,$0.0347,SMT,5
C22435097,Preferred,MM1W7V5,hongjiacheng,,,SOD-123,,268,$0.0206,SMT,15
C22435098,Preferred,MM1W8V2,hongjiacheng,,,SOD-123,,4860,$0.0452,SMT,15
C22466338,Preferred,MM1Z62B,hongjiacheng,,,SOD-123,,4551,$0.0176,SMT,15
C22466340,Preferred,MM1Z3V3B,hongjiacheng,,,SOD-123,,1486,$0.0157,SMT,15
C22466341,Preferred,MM1Z10B,hongjiacheng,,,SOD-123,,3950,$0.0164,SMT,15
C22466342,Preferred,MM1Z12B,hongjiacheng,,,SOD-123,,7456,$0.0166,SMT,15
C22466343,Preferred,MM1Z5V1B,hongjiacheng,,,SOD-123,,28655,$0.0166,SMT,15
C22466344,Preferred,MM1Z6V2B,hongjiacheng,,,SOD-123,,3078,$0.0166,SMT,15
C22466345,Preferred,MM1Z47B,hongjiacheng,,,SOD-123,,14519,$0.0176,SMT,15
C19077435,Preferred,BZT52B5V6S,hongjiacheng,,,SOD-323,,13488,$0.0163,SMT,20
C19077436,Preferred,BZT52C3V0S,hongjiacheng,,,SOD-323,,186202,$0.0148,SMT,20
C19077437,Preferred,BZT52C3V3S,hongjiacheng,,,SOD-323,,126404,$0.0153,SMT,20
C19077438,Preferred,BZT52C3V6S,hongjiacheng,,,SOD-323,,33212,$0.0154,SMT,20
C19077439,Preferred,BZT52C4V7S,hongjiacheng,,,SOD-323,,132962,$0.0150,SMT,20
C19077442,Preferred,BZT52C6V2S,hongjiacheng,,,SOD-323,,26423,$0.0138,SMT,20
C19077443,Preferred,BZT52C6V8S,hongjiacheng,,,SOD-323,,26462,$0.0148,SMT,20
C19077444,Preferred,BZT52C7V5S,hongjiacheng,,,SOD-323,,93354,$0.0154,SMT,20
C19077445,Preferred,BZT52C9V1S,hongjiacheng,,,SOD-323,,116708,$0.0147,SMT,20
C19077446,Preferred,BZT52C10S,hongjiacheng,,,SOD-323,,4017,$0.0164,SMT,20
C19077447,Preferred,BZT52C12S,hongjiacheng,,,SOD-323,,148995,$0.0150,SMT,20
C19077448,Preferred,BZT52C15S,hongjiacheng,,,SOD-323,,86616,$0.0160,SMT,20
C19077450,Preferred,BZT52C18S,hongjiacheng,,,SOD-323,,229265,$0.0143,SMT,20
C19077451,Preferred,BZT52C20S,hongjiacheng,,,SOD-323,,52466,$0.0136,SMT,20
C19077452,Preferred,MM3Z3V0,hongjiacheng,,,SOD-323,,36523,$0.0105,SMT,20
C19077453,Preferred,MM3Z3V3,hongjiacheng,,,SOD-323,,44844,$0.0163,SMT,20
C19077454,Preferred,MM3Z3V6,hongjiacheng,,,SOD-323,,31577,$0.0161,SMT,20
C19077455,Preferred,MM3Z5V1,hongjiacheng,,,SOD-323,,250309,$0.0154,SMT,20
C19077456,Preferred,MM3Z5V6,hongjiacheng,,,SOD-323,,7981,$0.0166,SMT,20
C19077457,Preferred,MM3Z6V2,hongjiacheng,,,SOD-323,,26441,$0.0120,SMT,20
C19077458,Preferred,MM3Z6V8,hongjiacheng,,,SOD-323,,27495,$0.0143,SMT,20
C19077459,Preferred,MM3Z10,hongjiacheng,,,SOD-323,,23069,$0.0156,SMT,20
C19077460,Preferred,MM3Z12,hongjiacheng,,,SOD-323,,3395,$0.0137,SMT,20
